"","X_source","X_pageUrl","title","author","fandoms","date_updated","date_updated._source","tags","summary","language","words","words._source","chapters","comments","comments._source","kudos","kudos._source","bookmarks","bookmarks._source","hits","hits._source"
"4484","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Jecel 11","balanbaalis","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1379116800000,"14 Sep 2013","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali no english","","English",590,590,"1/1",0,NA,0,NA,0,NA,7,7
"4485","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Sheekooyinka Gaagaaban #11","sexypinky2","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1378252800000,"4 Sep 2013","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali no english personal","","English",1261,1261,"1/1",0,NA,0,NA,0,NA,10,10
"4486","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Jecel 12","balanbaalis","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1379116800000,"14 Sep 2013","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali only no english","","English",980,980,"1/1",0,NA,0,NA,0,NA,10,10
"4487","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Dhaarta 1","sexypinky","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1339977600000,"18 Jun 2012","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali only no english","","English",1310,1310,"1/1",0,NA,0,NA,0,NA,8,8
"4488","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","naba gelyo 2","sexypinky","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1342569600000,"18 Jul 2012","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali only no english personal use","","English",1683,1683,"1/1",0,NA,0,NA,0,NA,3,3
"4489","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Sheekooyinka Gaagaaban #2","sexypinky2","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1.345248e+12,"18 Aug 2012","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali no english personal","","English",607,607,"1/1",0,NA,0,NA,0,NA,6,6
"4490","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Sheekooyinka Gaagaaban #9","sexypinky2","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1345852800000,"25 Aug 2012","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali no english personal","","English",528,528,"1/1",0,NA,0,NA,0,NA,8,8
"4492","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","naba gelyo 16","sexypinky2","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1343779200000,"1 Aug 2012","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali no english","","English",1490,1490,"1/1",0,NA,0,NA,0,NA,7,7
"4493","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Sheekooyinka Gaagaaban #1.4","sexypinky2","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1380758400000,"3 Oct 2013","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali no english collection","","English",348,348,"1/1",0,NA,0,NA,0,NA,4,4
"4494","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Hindiga u Dhowdahay #1","balanbaalis","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1362441600000,"5 Mar 2013","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali no english Translation","","English",825,825,"1/1",0,NA,0,NA,0,NA,6,6
"4496","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=528&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Sheekooyinka Gaagaaban #1","sexypinky2","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1.345248e+12,"18 Aug 2012","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth somali no english personal","","English",599,599,"1/1",0,NA,0,NA,0,NA,6,6
"4498","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Of Sand and Snow","lj_todd","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1433548800000,"6 Jun 2015","Graphic Depictions Of Violence Oberyn Martell/Lyanna Stark Oberyn Martell Lyanna Stark Doran Martell Ned Stark Catelyn Stark Robert Baratheon Cersei Lannister Robb Stark Sansa Stark Arianne Martell Jon Snow Daenerys Targaryen Aegon VI Targaryen Ellaria Sand Sand Snakes Alternate Universe - Canon Divergence Canonical Character Death Violence Sexual Content Arranged Marriage Drama Angst Original Character(s)","This was not how it was supposed to be. But one mistake one stupid mistake has changed everything. Neither Lyanna nor Oberyn are happy with the demands of their families neither wish to be married most certainly not to each other but they've little choice in the matter. They are expected to marry. To be husband and wife. Yet how can they be when they can barely be civil with one another? Dorne has seen its share of conflict but nothing could have prepared the nation for the clash of wolf and viper that this union will bring about.","English",94757,94757,"49/49",1027,1027,2192,2192,316,316,84437,84437
"4499","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","No Featherbed For Me","lit_chick08","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1388534400000,"1 Jan 2014","Major Character Death Underage Gendry/Arya Stark Arya Stark/Edric Dayne Gendry/Sansa Stark Arya Stark/Aegon VI Targaryen Arya Stark Sansa Stark Gendry (ASoIaF) Ned Stark Edric Dayne Edric Storm Renly Baratheon Robert Baratheon Bran Stark Aegon VI Targaryen Jon Snow Jon Connington Ashara Dayne Catelyn Stark Cersei Lannister Robb Stark Viserys Targaryen Illyrio Mopatis Mance Rayder Tormund Giantsbane Val (ASoIaF) Samwell Tarly Aemon Targaryen Loras Tyrell Sibling Rivalry Alternate Universe - Canon What-If ADWD spoilers Sister-Sister Relationship Mutually Unrequited POV Female Character","Arya Stark wanted to be a knight; she wanted to find glory and adventure with Needle in her hand. But that is not an appropriate life for a highborn lady and that was all Arya of House Stark was allowed to be.","English",154386,154386,"12/12",560,560,2146,2146,591,591,124755,124755
"4500","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","The Covering Sky","Rellie","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1425772800000,"8 Mar 2015","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth (starting out with some Cersei/Jaime) Jaime Lannister Brienne of Tarth Tyrion Lannister Tywin Lannister Cersei Lannister Joffrey Baratheon Sansa Stark Olenna Tyrell Varys (Game of Thrones) Shae (ASoIaF) Loras Tyrell Margaery Tyrell Selwyn Tarth Daenerys Targaryen Slow Build Fluff and Angst Action/Adventure","AU from the end of 3x07 in which the timeline is changed slightly and Brienne ends up as the reluctant guest of the Lannisters in King's Landing. (Now with added book spoilers)","English",136469,136469,"42/42",2101,2101,2105,2105,359,359,68771,68771
"4502","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Her Liquor’s Top Shelf","Helholden","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1440633600000,"27 Aug 2015","Major Character Death Graphic Depictions Of Violence Sandor Clegane/Sansa Stark Jaime Lannister/Brienne of Tarth Arya Stark/Gendry Waters Renly Baratheon/Loras Tyrell Sansa Stark Joffrey Baratheon Sandor Clegane Ned Stark Catelyn Stark Arya Stark Robb Stark Bran Stark Rickon Stark Jon Snow Theon Greyjoy Gendry Waters Robert Baratheon Cersei Lannister Margaery Tyrell Loras Tyrell Jaime Lannister Tyrion Lannister Renly Baratheon Brienne of Tarth The Elder Brother (ASoIaF) Steffon Seaworth Allard Seaworth Asha Greyjoy Petyr Baelish Gregor Clegane Ramsay Bolton Davos Seaworth Daenerys Targaryen Arianne Martell Oberyn Martell Nymeria Sand Sarella Sand Barristan Selmy Jorah Mormont Edric Storm Alternate Universe - Modern Setting Unresolved Sexual Tension Developing Relationship Secret Relationship Alcohol Abuse/Alcoholism Organized Crime Humor","Sansa Stark has had an easy life as a normal teenager until she gets embroiled in the life of Sandor Clegane a man who seemingly has a simple life himself of owning and running a bar. Clegane has a dark past though and he owes debts. When his old boss comes calling on those debts Sandor can’t say no. Under the guise of being a nightclub owner Renly Baratheon runs half of the city against the likes of the corrupt politician Tywin Lannister. The balance of power is shifting though. Jaime Lannister who has broken the law under his badge turns his eyes onto Sandor. Meanwhile Renly turns his eyes onto Jaime and the entire Lannister family. What results is a war unleashed onto the very streets of Kingsland pulling Sansa’s own family into its clutches and changing their lives forever—and no one more than herself and her sister Arya Stark. Modern AU set in the city of Kingsland. Features Rebellious teen!Sansa Bartender!Sandor Wild child!Arya Mechanic!Gendry Cop!Jaime Cop!Brienne Rookie!Loras Club owner!Renly and more.","English",511667,511667,"117/128",6521,6521,2023,2023,272,272,142497,142497
"4506","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Пять фигур","Chif","Fandoms: Teen Wolf (TV) Game of Thrones (TV)",1.370736e+12,"9 Jun 2013","Major Character Death Rape/Non-Con Underage Derek Hale/Stiles Stilinski Allison Argent/Scott McCall Lydia Martin/Stiles Stilinski Lydia Martin/Jackson Whittemore Peter Hale/Lydia Martin Kate Argent/Peter Hale Isaac Lahey/Erica Reyes Matt Daehler/Danny Mahealani Chris Argent/Victoria Argent Chris Argent/Laura Hale Derek Hale Lydia Martin Stiles Stilinski Scott McCall Peter Hale Erica Reyes Allison Argent Isaac Lahey Chris Argent Jackson Whittemore Laura Hale Danny Mahealani Bobby Finstock Alternate Universe - Fantasy Drama Humor Angst","На Юге умирает король оставляя шестнадцатилетнего наследника. Дерек северянин но теперь только он сможет защитить принца от надвигающейся беды. Предупреждения: - Возраст некоторых героев меньше чем был в каноне чтобы соответствовать вселенной Джорджа Мартина если вы поняли о чём я. - Присутствует смерть второстепенных персонажей которая тоже соответствует вселенной Джорджа Мартина. От автора: - Цитаты использованные в эпиграфах взяты из сериала «Игра престолов». - Это тот самый вид кроссовера когда берётся мир канона А и засовываются в него персонажи канона Б.","Русский",30499,30499,"10/?",64,64,1678,1678,45,45,12021,12021
"4509","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Always Find Me Here","wildsky","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1341532800000,"6 Jul 2012","Rape/Non-Con Underage Sandor Clegane/Sansa Stark Joffrey Baratheon/Sansa Stark Sandor Clegane Sansa Stark Joffrey Baratheon Menstruation","AU. Response to prompt by lenina20 for the sansa_sandor comment fic meme on LJ. Prompt: warning: dubcon. Joffrey makes them do it - again and again and again.","English",6437,6437,"1/1",56,56,1309,1309,186,186,37513,37513
"4510","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","the summer queen","honey_wheeler","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1354492800000,"3 Dec 2012","No Archive Warnings Apply Jaime Lannister/Brienne of Tarth Alysane Mormont/Margaery Tyrell Gendry/Arya Stark Jon Snow/Sansa Stark Sansa Stark Arya Stark Brienne of Tarth Alysane Mormont Obara Sand Asha Greyjoy Jaime Lannister Margaery Tyrell Jon Snow Val (ASoIaF) Women Being Awesome Future Fic What-If","It had taken her quite some time to name her Queensguard. Not to choose them; Sansa had been choosing them for a great deal of time – since the day she watched her father die in truth – her choices growing and expanding over the years until she’d known with no doubt who would make up her Queensguard before she knew for certain she would be Queen. But a Stark girl ruling Westeros alone was unprecedented enough even without her unorthodox choice of guard so Sansa had tread carefully when naming them choosing her times and her methods with all the canniness she’d learned at the hands of men like Petyr Baelish and women like Cersei Lannister.","English",15464,15464,"11/11",76,76,1300,1300,279,279,34285,34285
"4514","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","the ghosts won't matter cause we'll hide in sin","soapboxblues","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1343606400000,"30 Jul 2012","Creator Chose Not To Use Archive Warnings No Archive Warnings Apply Lyanna Stark/Jaime Lannister Lyanna Stark/Rhaegar Targaryen Cersei Lannister/Jaime Lannister Jaime Lannister Lyanna Stark Tyrion Lannister Jon Snow Rhaegar Targaryen Benjen Stark Tywin Lannister Cersei Lannister Ned Stark Alternate Universe - Canon Divergence Implied Incest","wherein rhaegar wins the war and jaime manages to keep his head by taking a stark for a wife; or five times jaime lannister braved his marriage and the one time he was brave for its sake","English",9569,9569,"1/1",111,111,1171,1171,338,338,23356,23356
"4515","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","His Girl Friday","Telanu","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1404691200000,"7 Jul 2014","Underage Tywin Lannister/Sansa Stark Joffrey Baratheon/Sansa Stark Joanna Lannister/Tywin Lannister Tywin Lannister Sansa Stark Cersei Lannister Robert Baratheon Catelyn Tully Stark Ned Stark Arya Stark Olenna Tyrell Joffrey Baratheon Myrcella Baratheon Genna Lannister Kevan Lannister Bran Stark Rickon Stark Margaery Tyrell Samwell Tarly Joanna Lannister Alternate Universe - Modern Setting Older Man/Younger Woman Secret Relationship Abandoned Work - Unfinished and Discontinued","A series of modern AU drabbles in which Tywin Lannister and Sansa Stark get it on. A lot. All over the place. And if anyone finds out they'll be in terrible trouble. Each drabble is exactly 100 words.","English",52409,52409,"35/?",1127,1127,1136,1136,132,132,44262,44262
"4516","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=1&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Battle for the Bride","CandyassGoth","Fandoms: Thor (Movies) Thor - All Media Types Hellboy (Movies) Hellboy 2 Game of Thrones (TV)",1422057600000,"24 Jan 2015","Rape/Non-Con Loki (Marvel)/Nuada (Hellboy) Nuada/Loki Loki/Thor Loki (Marvel) Thor (Marvel) Nuada (Hellboy) Laufey (Marvel) Odin (Marvel) Frigga (Marvel) Nuala (Hellboy) Thrym (Marvel) King Balor (Hellboy) Few other character cameos Arranged Marriage Political Marriage Battle for the Bride Jötunheimr | Jotunheim Jötunn Loki Loki Angst Arrogant Thor Álfheimr | Alfheim Rape/Non-con Elements Loki is Not Amused Odin's A+ Parenting Laufey's A+ Parenting Nuada is a gentleman Loki hates everyone Loss of Virginity Anal Sex Forced Marriage Dark Thor Dubious Consent SilverPrinces lots of Loki Angst And humiliation Breed sex Mpreg scare Gang Rape Aphrodisiacs Game of Thrones references","The wars between Asgard and Jötunheimr end before the births of Loki and Thor. A tense but calm truce reigned and the realms kept to themselves ending the bloodshed but still holding silent animosity. Then Odin hears word that Álfheimr has appealed for a union with Jötunheimr through Loki. He fears being ganged up on and forces Asgard into the loop making life difficult for Loki Thor and the elven prince Nuada. The two princes must compete and earn Loki's hand in marriage with a twist neither of them are happy with least of all Loki who can't find it in him to accept the developments his father forces upon him. Slash terrible fathers angst smut and feels.","English",242658,242658,"27/27",1522,1522,1127,1127,192,192,39117,39117
"4519","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=2&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","The Many Faced God Must Have His Due","madaboutasoiaf","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1433980800000,"11 Jun 2015","Underage Graphic Depictions Of Violence Arya Stark/Aegon VI Targaryen Arya Stark Aegon VI Targaryen Jon Connington Rolly Duckfield Lemore (ASoIaF) Brienne of Tarth Theon Greyjoy Asha Greyjoy Jon Snow Stannis Baratheon Sansa Stark Petyr Baelish Cersei Lannister Rickon Stark Bran Stark Daenerys Targaryen Tyrion Lannister Barristan Selmy Tom of Sevenstreams Thoros of Myr Nymeria Sand Maege Mormont Robett Glover Brynden Tully Victarion Greyjoy Jaime Lannister Edric Dayne Davos Seaworth Post - A Dance With Dragons R plus L equals J some violence Sexual Content true to grrm's style I kill characters","A girl who is trying to be No one has been given a mission. She has no idea what she has gotten herself into","English",296698,296698,"101/?",986,986,1000,1000,152,152,51616,51616
"4520","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=2&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","Trials and Tricks","WendyNerd","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV) A Song of Ice and Fire & Related Fandoms",1.422576e+12,"30 Jan 2015","Major Character Death Rape/Non-Con Graphic Depictions Of Violence Jon Snow/Sansa Stark Arya Stark/Gendry Waters Podrick Payne/Daenerys Targaryen Arianne Martell/Val Edmure Tully/Margaery Tyrell Jon Snow Sansa Stark Margaery Tyrell Daenerys Targaryen Lady Anya Waynwood Myranda Royce Podrick Payne Barristan Selmy Randyll Tarly Samwell Tarly Gilly (ASoIaF) Satin Flowers Loras Tyrell Garlan Tyrell Mace Tyrell Arianne Martell Nymeria Sand Ghost (ASoIaF) Missandei (ASoIaF) Marq Piper Arya Stark Gendry Waters Edmure Tully Roslin Frey Tyene Sand Alerie Tyrell Val (ASoIaF) Tormund Giantsbane Lyn Corbray Lucas Corbray Asha Greyjoy Victarion Greyjoy The High Sparrow Lyra Mormont Ellaria Sand Loreza Sand Dorea Sand Jeyne Westerling Edric Dayne Shireen Baratheon Davos Seaworth Brienne of Tarth Willas Tyrell Carellen Smallwood Septon Meribald Politics Child Death Trials Court Mistresses Sex Grieving Trauma finances Post-Series Disturbing Themes Past Abuse Past Relationship(s) Past Child Abuse Canon-Typical Violence Sexual Fantasy Sexual Content Oral Sex Angst Dirty Talk Blow Jobs Cunnilingus Snowballing Government Courtship Lesbian Sex Bisexuality Bisexual Female Character Bisexual Female Character of Color Grief/Mourning","“This girl is not your sister Jon nor is she the girl you once knew. She’s accused of murdering a child. The Lords of the Vale are determined to see her brought to trial for Robert Arryn’s death. Furthermore she was found with Petyr Baelish’s blood literally on her hands.” Altered summary: Years after the war dangerous circumstances reunite Sansa Stark former Queen in the North and now Lady of Winterfell and accused traitor and murderer with Jon now Prince Jon of the Targaryen Empire. Together with some old friends and Jon's Aunt Dany they try to cope stay alive sane and keep the new empire afloat. Politics intrigue action angst romance and sex abound.","English",481288,481288,"61/61",1719,1719,977,977,130,130,61102,61102
"4522","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=2&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","As Much As I Ever Could","assassinslover","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1430179200000,"28 Apr 2015","No Archive Warnings Apply Sansa Stark/Margaery Tyrell Renly Baratheon/Loras Tyrell Joffrey Baratheon/Sansa Stark Sansa Stark Margaery Tyrell Reny Baratheon Loras Tyrell Joffrey Baratheon Jon Snow Robb Stark Theon Greyjoy Arya Stark Alternate Universe - College/University Abusive Relationships","This must be what a goddess looks like she thinks through the haze that settles over her mind. Transfer student Sansa Stark becomes responsible for the tutoring of one very lovely Margaery Tyrell for a Literature class that they share in spirit but not in person. Sansa runs from the ghosts of her past and Margaery tries to break down her walls.","English",75521,75521,"24/?",206,206,962,962,96,96,25541,25541
"4523","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=2&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","The Seven Bind Their Fate","RoseHeart","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1430265600000,"29 Apr 2015","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth Cersei Lannister & Jaime Lannister Jaime Lannister Brienne of Tarth Loras Tyrell Robb Stark Hyle Hunt Renly Baratheon Catelyn Tully Stark Tywin Lannister Cersei Lannister Tyrion Lannister Podrick Payne Brynden Tully Addam Marbrand Sansa Stark Varys (ASoIaF) Dacey Mormont Sandor Clegane Arya Stark Maege Mormont Howland Reed Alternate Universe - Canon Divergence Slow Burn Unresolved Sexual Tension Action/Adventure Drama","What if Jaime became a prisoner of Renly Baratheon instead of Robb Stark and he met Brienne earlier? This story delves into the changing nature of Jaime and Brienne's relationship in a time of war and shifting alliances and then explores how their journey and the land is changed by this small twist of fate. Updated about every two weeks.","English",191702,191702,"28/28",1228,1228,949,949,139,139,31926,31926
"4526","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?commit=Sort+and+Filter&page=2&utf8=%E2%9C%93&work_search%5Bcomplete%5D=0&work_search%5Blanguage_id%5D=&work_search%5Bother_tag_names%5D=&work_search%5Bquery%5D=&work_search%5Bsort_column%5D=kudos_count","So Many Vows","MotherofFirkins","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1.387584e+12,"21 Dec 2013","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth Jaime Lannister Brienne of Tarth Cersei Lannister Arya Stark Genna Lannister Daven Lannister Brynden Tully Catelyn Stark Tywin Lannister Addam Marbrand Pia (ASoIaF) Gendry Waters Tyrion Lannister Podrick Payne Alternate Universe - Canon Divergence Sibling Incest Arranged Marriage Smut First Time Reluctant Fluff Falling In Love Lust-Filled Warrior Couple Angst Candy Licking Loverboned","After attacking Ned Stark Jaime is apprehended by the Gold Cloaks. To punish the Kingslayer Robert decides to remove him from the Kingsguard and marry him to the ""ugliest maid in Westeros"".","English",33819,33819,"27/27",912,912,937,937,143,143,35028,35028
